window,vault_id,count,mean_s194,stddev_s194,latency,throughput
1719670710000 - 1719670715000,1013,47,26.319148936170212,3.2492642897472233,4999,196.8
1719670710000 - 1719670715000,1014,53,26.60377358490566,6.316613681520058,4999,196.8
1719670710000 - 1719670715000,1015,41,26.24390243902439,4.298499385377601,4999,196.8
1719670710000 - 1719670715000,1016,51,28.235294117647058,6.19167130433664,4999,196.8
1719670710000 - 1719670715000,1017,45,28.244444444444444,5.404342104294186,4999,196.8
1719670710000 - 1719670715000,1018,41,27.5609756097561,3.969694836755855,4999,196.8
1719670710000 - 1719670715000,1019,51,27.764705882352942,4.461549169506728,4999,196.8
1719670710000 - 1719670715000,1020,42,25.30952380952381,4.6006629710556535,4999,196.8
1719670715000 - 1719670720000,1000,54,21.75925925925926,2.2765730026705358,5000,203.8
1719670715000 - 1719670720000,1001,57,18.333333333333332,1.6365703691254512,5000,203.8
1719670715000 - 1719670720000,1002,50,22.8,2.4083189157584592,5000,203.8
1719670715000 - 1719670720000,1003,49,18.408163265306122,2.3292143489916337,5000,203.8
1719670715000 - 1719670720000,1004,41,19.804878048780488,2.520351429184294,5000,203.8
1719670715000 - 1719670720000,1005,43,21.302325581395348,2.348031176459261,5000,203.8
1719670715000 - 1719670720000,1006,49,22.836734693877553,3.887955964600665,5000,203.8
1719670715000 - 1719670720000,1007,38,26.0,4.8936048492959285,5000,203.8
1719670715000 - 1719670720000,1008,52,30.346153846153847,3.8474997645054927,5000,203.8
1719670715000 - 1719670720000,1009,40,26.975,3.6089298967976644,5000,203.8
1719670715000 - 1719670720000,1010,46,22.152173913043477,2.7023933941435643,5000,203.8
1719670715000 - 1719670720000,1011,45,26.066666666666666,5.956882107650314,5000,203.8
1719670715000 - 1719670720000,1012,52,32.23076923076923,7.344844829002868,5000,203.8
1719670715000 - 1719670720000,1013,49,28.040816326530614,5.182227019789021,5000,203.8
1719670715000 - 1719670720000,1014,49,27.510204081632654,7.420661857767828,5000,203.8
1719670715000 - 1719670720000,1015,48,26.020833333333332,3.939593799563041,5000,203.8
1719670715000 - 1719670720000,1016,59,27.847457627118644,5.091746592953013,5000,203.8
1719670715000 - 1719670720000,1017,43,28.209302325581394,5.655037431393334,5000,203.8
1719670715000 - 1719670720000,1018,58,29.224137931034484,4.657374957872343,5000,203.8
1719670715000 - 1719670720000,1019,51,29.784313725490197,7.124422853790722,5000,203.8
1719670715000 - 1719670720000,1020,46,27.347826086956523,4.983526738401526,5000,203.8
1719670720000 - 1719670725000,1000,58,21.982758620689655,2.153516605304504,5000,227.4
1719670720000 - 1719670725000,1001,39,18.0,1.9348358440936904,5000,227.4
1719670720000 - 1719670725000,1002,60,22.433333333333334,2.5714241622537157,5000,227.4
1719670720000 - 1719670725000,1003,53,18.20754716981132,2.3177615304267074,5000,227.4
1719670720000 - 1719670725000,1004,63,19.841269841269842,3.087128162591416,5000,227.4
1719670720000 - 1719670725000,1005,55,21.327272727272728,3.1395109373308188,5000,227.4
1719670720000 - 1719670725000,1006,67,23.01492537313433,3.5090183910971025,5000,227.4
1719670720000 - 1719670725000,1007,55,26.78181818181818,4.650282138423663,5000,227.4
1719670720000 - 1719670725000,1008,48,30.5,4.143267631552018,5000,227.4
1719670720000 - 1719670725000,1009,56,27.321428571428573,3.370603712653729,5000,227.4
1719670720000 - 1719670725000,1010,43,21.930232558139537,2.7651935365818288,5000,227.4
1719670720000 - 1719670725000,1011,52,25.48076923076923,5.394050799136827,5000,227.4
1719670720000 - 1719670725000,1012,48,29.041666666666668,5.834374907010652,5000,227.4
1719670720000 - 1719670725000,1013,59,25.576271186440678,3.6694034514032086,5000,227.4
1719670720000 - 1719670725000,1014,52,26.615384615384617,6.102187017007308,5000,227.4
1719670720000 - 1719670725000,1015,49,26.714285714285715,4.882287854467161,5000,227.4
1719670720000 - 1719670725000,1016,58,28.344827586206897,5.121125025030889,5000,227.4
1719670720000 - 1719670725000,1017,53,26.339622641509433,3.501716001040089,5000,227.4
1719670720000 - 1719670725000,1018,55,28.363636363636363,3.6698458543978822,5000,227.4
1719670720000 - 1719670725000,1019,56,29.875,7.41875639366676,5000,227.4
1719670720000 - 1719670725000,1020,58,28.25862068965517,6.274085576531524,5000,227.4
1719670725000 - 1719670730000,1000,45,23.044444444444444,2.347154831379714,5000,203.2
1719670725000 - 1719670730000,1001,49,18.306122448979593,1.7866178472032073,5000,203.2
1719670725000 - 1719670730000,1002,46,22.108695652173914,2.305270528966227,5000,203.2
1719670725000 - 1719670730000,1003,58,17.82758620689655,1.9751728953958188,5000,203.2
1719670725000 - 1719670730000,1004,43,19.27906976744186,2.275507419980941,5000,203.2
1719670725000 - 1719670730000,1005,51,21.764705882352942,3.0330741235560015,5000,203.2
1719670725000 - 1719670730000,1006,46,23.32608695652174,4.016565414825084,5000,203.2
1719670725000 - 1719670730000,1007,48,26.770833333333332,5.455271087571074,5000,203.2
1719670725000 - 1719670730000,1008,54,31.01851851851852,3.3636991362615496,5000,203.2
1719670725000 - 1719670730000,1009,58,27.586206896551722,3.5332630359671424,5000,203.2
1719670725000 - 1719670730000,1010,41,22.463414634146343,2.7505880610765874,5000,203.2
1719670725000 - 1719670730000,1011,52,25.365384615384617,6.20182617694128,5000,203.2
1719670725000 - 1719670730000,1012,50,29.58,5.272911908992981,5000,203.2
1719670725000 - 1719670730000,1013,48,26.729166666666668,4.182003025531612,5000,203.2
1719670725000 - 1719670730000,1014,47,26.914893617021278,5.495955136372848,5000,203.2
1719670725000 - 1719670730000,1015,35,26.685714285714287,4.214067790975695,5000,203.2
1719670725000 - 1719670730000,1016,51,27.58823529411765,6.250259510183292,5000,203.2
1719670725000 - 1719670730000,1017,50,29.78,5.26228087429776,5000,203.2
1719670725000 - 1719670730000,1018,47,28.148936170212767,4.476789899519118,5000,203.2
1719670725000 - 1719670730000,1019,44,28.522727272727273,6.224908310254407,5000,203.2
1719670725000 - 1719670730000,1020,53,26.056603773584907,4.927455213468762,5000,203.2
1719670730000 - 1719670735000,1000,55,22.036363636363635,2.572325699465803,5000,196.4
1719670730000 - 1719670735000,1001,37,17.91891891891892,1.6826359368944195,5000,196.4
1719670730000 - 1719670735000,1002,57,22.0,2.70801280154532,5000,196.4
1719670730000 - 1719670735000,1003,55,18.563636363636363,2.2784654833193514,5000,196.4
1719670730000 - 1719670735000,1004,55,19.618181818181817,2.987798880239487,5000,196.4
1719670730000 - 1719670735000,1005,43,22.023255813953487,3.038423490340384,5000,196.4
1719670730000 - 1719670735000,1006,46,23.369565217391305,3.9801611047368093,5000,196.4
1719670730000 - 1719670735000,1007,41,26.097560975609756,4.541434596853893,5000,196.4
1719670730000 - 1719670735000,1008,46,30.543478260869566,3.8261487149165863,5000,196.4
1719670730000 - 1719670735000,1009,34,27.529411764705884,2.6814756047156427,5000,196.4
1719670730000 - 1719670735000,1010,43,21.3953488372093,2.0701593566760823,5000,196.4
1719670730000 - 1719670735000,1011,43,26.41860465116279,7.815406841586255,5000,196.4
1719670730000 - 1719670735000,1012,54,32.129629629629626,6.339313832176617,5000,196.4
1719670730000 - 1719670735000,1013,51,26.862745098039216,4.274959501439348,5000,196.4
1719670730000 - 1719670735000,1014,37,26.486486486486488,4.7795828248443515,5000,196.4
1719670730000 - 1719670735000,1015,46,27.282608695652176,4.110765524170285,5000,196.4
1719670730000 - 1719670735000,1016,56,27.75,6.024503536154897,5000,196.4
1719670730000 - 1719670735000,1017,47,30.148936170212767,6.327847011775521,5000,196.4
1719670730000 - 1719670735000,1018,37,27.72972972972973,3.860042351319608,5000,196.4
1719670730000 - 1719670735000,1019,49,27.367346938775512,4.488960961323516,5000,196.4
1719670730000 - 1719670735000,1020,50,26.26,5.125660932991959,5000,196.4
1719670735000 - 1719670740000,1000,55,21.745454545454546,2.777953346150441,5000,201.0
1719670735000 - 1719670740000,1001,41,18.024390243902438,1.6891014334810524,5000,201.0
1719670735000 - 1719670740000,1002,56,22.017857142857142,2.4384646181311616,5000,201.0
1719670735000 - 1719670740000,1003,45,17.866666666666667,1.9390719429665315,5000,201.0
1719670735000 - 1719670740000,1004,45,19.977777777777778,2.8244086019231145,5000,201.0
1719670735000 - 1719670740000,1005,58,21.53448275862069,2.913793103448276,5000,201.0
1719670735000 - 1719670740000,1006,49,24.0,4.7207747548166585,5000,201.0
1719670735000 - 1719670740000,1007,50,28.2,5.019960159204453,5000,201.0
1719670735000 - 1719670740000,1008,42,30.238095238095237,4.098835629143871,5000,201.0
1719670735000 - 1719670740000,1009,51,27.50980392156863,3.025204896769077,5000,201.0
1719670735000 - 1719670740000,1010,61,22.360655737704917,3.0623723092027846,5000,201.0
1719670735000 - 1719670740000,1011,45,25.866666666666667,5.607930891950158,5000,201.0
1719670735000 - 1719670740000,1012,52,31.01923076923077,6.64914796338999,5000,201.0
1719670735000 - 1719670740000,1013,44,27.636363636363637,4.647046516048021,5000,201.0
1719670735000 - 1719670740000,1014,47,27.19148936170213,7.14184045018119,5000,201.0
1719670735000 - 1719670740000,1015,39,26.641025641025642,3.9124205864779396,5000,201.0
1719670735000 - 1719670740000,1016,44,28.295454545454547,6.276143667798162,5000,201.0
1719670735000 - 1719670740000,1017,33,28.333333333333332,4.557156653844233,5000,201.0
1719670735000 - 1719670740000,1018,49,28.79591836734694,4.145218990974063,5000,201.0
1719670735000 - 1719670740000,1019,47,27.914893617021278,4.932867567195695,5000,201.0
1719670735000 - 1719670740000,1020,52,26.0,5.273299944787164,5000,201.0
1719670740000 - 1719670745000,1000,41,21.51219512195122,2.73301362494272,4999,207.6
1719670740000 - 1719670745000,1001,57,18.280701754385966,1.541864739839988,4999,207.6
1719670740000 - 1719670745000,1002,52,22.28846153846154,2.4677655609691382,4999,207.6
1719670740000 - 1719670745000,1003,44,18.59090909090909,2.525489887834382,4999,207.6
1719670740000 - 1719670745000,1004,42,19.69047619047619,2.7471898649702045,4999,207.6
1719670740000 - 1719670745000,1005,53,21.90566037735849,2.869909938389667,4999,207.6
1719670740000 - 1719670745000,1006,52,22.423076923076923,3.5698855500193125,4999,207.6
1719670740000 - 1719670745000,1007,48,26.583333333333332,5.361255035488944,4999,207.6
1719670740000 - 1719670745000,1008,48,29.958333333333332,3.6909705890035065,4999,207.6
1719670740000 - 1719670745000,1009,56,28.107142857142858,3.182982493043342,4999,207.6
1719670740000 - 1719670745000,1010,48,21.541666666666668,2.423481769869311,4999,207.6
1719670740000 - 1719670745000,1011,49,26.387755102040817,6.38498342423691,4999,207.6
1719670740000 - 1719670745000,1012,46,30.47826086956522,7.008501453777351,4999,207.6
1719670740000 - 1719670745000,1013,56,25.946428571428573,4.041833224704667,4999,207.6
1719670740000 - 1719670745000,1014,55,26.363636363636363,6.453649105495239,4999,207.6
1719670740000 - 1719670745000,1015,41,26.4390243902439,3.9635459640530493,4999,207.6
1719670740000 - 1719670745000,1016,53,27.32075471698113,6.212505904953453,4999,207.6
1719670740000 - 1719670745000,1017,55,27.272727272727273,4.473983563405193,4999,207.6
1719670740000 - 1719670745000,1018,46,28.32608695652174,4.248039690237118,4999,207.6
1719670740000 - 1719670745000,1019,53,28.735849056603772,6.627987951037848,4999,207.6
1719670740000 - 1719670745000,1020,43,25.209302325581394,5.258694415452458,4999,207.6
1719670745000 - 1719670750000,1000,50,22.12,2.223870499826822,5001,220.4
1719670745000 - 1719670750000,1001,61,18.278688524590162,1.5271439918473726,5001,220.4
1719670745000 - 1719670750000,1002,48,22.375,2.766051638467125,5001,220.4
1719670745000 - 1719670750000,1003,53,18.264150943396228,2.5189915876646998,5001,220.4
1719670745000 - 1719670750000,1004,47,19.829787234042552,2.7623544454668054,5001,220.4
1719670745000 - 1719670750000,1005,54,20.40740740740741,2.6212699672919255,5001,220.4
1719670745000 - 1719670750000,1006,49,22.897959183673468,3.4300288447599163,5001,220.4
1719670745000 - 1719670750000,1007,52,25.057692307692307,4.030716015503094,5001,220.4
1719670745000 - 1719670750000,1008,51,30.098039215686274,4.229934880881896,5001,220.4
1719670745000 - 1719670750000,1009,65,27.83076923076923,3.349255856589551,5001,220.4
1719670745000 - 1719670750000,1010,53,21.81132075471698,2.7130474668707456,5001,220.4
1719670745000 - 1719670750000,1011,49,26.46938775510204,5.750251248517281,5001,220.4
1719670745000 - 1719670750000,1012,61,30.557377049180328,6.960131405778397,5001,220.4
1719670745000 - 1719670750000,1013,56,26.714285714285715,4.266624149448022,5001,220.4
1719670745000 - 1719670750000,1014,38,26.473684210526315,5.641653556152259,5001,220.4
1719670745000 - 1719670750000,1015,45,27.31111111111111,3.886284842435409,5001,220.4
1719670745000 - 1719670750000,1016,55,28.2,5.693377332879444,5001,220.4
1719670745000 - 1719670750000,1017,50,28.82,5.887919836410819,5001,220.4
1719670745000 - 1719670750000,1018,49,28.3265306122449,4.60429149905244,5001,220.4
1719670745000 - 1719670750000,1019,61,28.934426229508198,6.118686381196797,5001,220.4
1719670745000 - 1719670750000,1020,55,26.472727272727273,5.917169303136718,5001,220.4
1719670750000 - 1719670755000,1000,51,21.294117647058822,2.3455767102796337,5000,195.4
1719670750000 - 1719670755000,1001,51,17.92156862745098,1.9787413037714296,5000,195.4
1719670750000 - 1719670755000,1002,51,22.80392156862745,2.20533762337294,5000,195.4
1719670750000 - 1719670755000,1003,45,17.68888888888889,1.7990395242674753,5000,195.4
1719670750000 - 1719670755000,1004,37,19.89189189189189,3.1774865452224015,5000,195.4
1719670750000 - 1719670755000,1005,47,20.914893617021278,2.5585051090310493,5000,195.4
1719670750000 - 1719670755000,1006,36,22.444444444444443,3.6700321255363875,5000,195.4
1719670750000 - 1719670755000,1007,46,25.891304347826086,4.3898512447292175,5000,195.4
1719670750000 - 1719670755000,1008,56,29.714285714285715,4.164965639175215,5000,195.4
1719670750000 - 1719670755000,1009,45,27.755555555555556,2.813898486327825,5000,195.4
1719670750000 - 1719670755000,1010,49,22.142857142857142,3.0904725218262765,5000,195.4
1719670750000 - 1719670755000,1011,46,27.695652173913043,7.928675434136939,5000,195.4
1719670750000 - 1719670755000,1012,44,30.113636363636363,7.311932679130206,5000,195.4
1719670750000 - 1719670755000,1013,35,26.085714285714285,3.366824944080347,5000,195.4
1719670750000 - 1719670755000,1014,54,26.14814814814815,6.558588961296272,5000,195.4
1719670750000 - 1719670755000,1015,50,25.8,3.54400902933387,5000,195.4
1719670750000 - 1719670755000,1016,38,27.68421052631579,4.4845070324506935,5000,195.4
1719670750000 - 1719670755000,1017,58,28.46551724137931,5.948675648733982,5000,195.4
1719670750000 - 1719670755000,1018,51,28.294117647058822,4.174122510331627,5000,195.4
1719670750000 - 1719670755000,1019,44,27.59090909090909,4.6236456583040315,5000,195.4
1719670750000 - 1719670755000,1020,43,25.74418604651163,5.269892648197517,5000,195.4
1719670755000 - 1719670760000,1000,46,22.304347826086957,2.1251042451912934,5000,207.6
1719670755000 - 1719670760000,1001,44,18.772727272727273,2.1832381742768776,5000,207.6
1719670755000 - 1719670760000,1002,62,22.612903225806452,2.3715711323500392,5000,207.6
1719670755000 - 1719670760000,1003,63,18.349206349206348,2.1540565655476027,5000,207.6
1719670755000 - 1719670760000,1004,51,19.58823529411765,2.8365711874549215,5000,207.6
1719670755000 - 1719670760000,1005,59,20.796610169491526,2.207688115231377,5000,207.6
1719670755000 - 1719670760000,1006,51,23.862745098039216,4.306946545160287,5000,207.6
1719670755000 - 1719670760000,1007,42,24.595238095238095,4.577686688656306,5000,207.6
1719670755000 - 1719670760000,1008,49,29.122448979591837,4.1680644608064465,5000,207.6
1719670755000 - 1719670760000,1009,46,27.97826086956522,2.7700975530992045,5000,207.6
1719670755000 - 1719670760000,1010,55,22.01818181818182,3.0836277872951063,5000,207.6
1719670755000 - 1719670760000,1011,45,25.22222222222222,5.067933564805674,5000,207.6
1719670755000 - 1719670760000,1012,52,30.307692307692307,5.408463671870305,5000,207.6
1719670755000 - 1719670760000,1013,54,26.77777777777778,5.0356751971665155,5000,207.6
1719670755000 - 1719670760000,1014,50,26.7,5.5072679252057455,5000,207.6
1719670755000 - 1719670760000,1015,49,26.06122448979592,4.4694343488392265,5000,207.6
1719670755000 - 1719670760000,1016,38,27.07894736842105,4.590502661086305,5000,207.6
1719670755000 - 1719670760000,1017,43,28.25581395348837,5.746962891564083,5000,207.6
1719670755000 - 1719670760000,1018,44,28.09090909090909,3.6482759428765665,5000,207.6
1719670755000 - 1719670760000,1019,48,28.083333333333332,5.894324011755339,5000,207.6
1719670755000 - 1719670760000,1020,47,25.914893617021278,4.574814435181195,5000,207.6
1719670760000 - 1719670765000,1000,54,22.0,2.325383281828483,5000,196.8
1719670760000 - 1719670765000,1001,52,17.96153846153846,1.285444228236031,5000,196.8
1719670760000 - 1719670765000,1002,57,22.473684210526315,2.589487947471772,5000,196.8
1719670760000 - 1719670765000,1003,53,18.132075471698112,2.2236951726167677,5000,196.8
1719670760000 - 1719670765000,1004,46,19.73913043478261,3.2129817020595333,5000,196.8
1719670760000 - 1719670765000,1005,52,20.326923076923077,2.391661426435235,5000,196.8
1719670760000 - 1719670765000,1006,30,22.6,4.095526014242045,5000,196.8
1719670760000 - 1719670765000,1007,54,25.666666666666668,4.662696724079397,5000,196.8
1719670760000 - 1719670765000,1008,53,30.754716981132077,3.628532945281696,5000,196.8
1719670760000 - 1719670765000,1009,35,26.857142857142858,2.789191968426464,5000,196.8
1719670760000 - 1719670765000,1010,44,21.84090909090909,2.439664487161576,5000,196.8
1719670760000 - 1719670765000,1011,38,26.842105263157894,6.776609600171032,5000,196.8
1719670760000 - 1719670765000,1012,51,30.49019607843137,5.991407406165206,5000,196.8
1719670760000 - 1719670765000,1013,50,26.22,4.158316967235663,5000,196.8
1719670760000 - 1719670765000,1014,43,26.13953488372093,5.032828948566334,5000,196.8
1719670760000 - 1719670765000,1015,45,26.822222222222223,3.8946623809681364,5000,196.8
1719670760000 - 1719670765000,1016,47,26.127659574468087,5.0848838195752855,5000,196.8
1719670760000 - 1719670765000,1017,43,28.232558139534884,5.564995285325007,5000,196.8
1719670760000 - 1719670765000,1018,47,28.617021276595743,4.760445140500783,5000,196.8
1719670760000 - 1719670765000,1019,41,28.317073170731707,6.306941682375852,5000,196.8
1719670760000 - 1719670765000,1020,49,25.632653061224488,5.049525649781051,5000,196.8
1719670765000 - 1719670770000,1000,52,22.51923076923077,2.499926034408777,5000,213.6
1719670765000 - 1719670770000,1001,42,18.38095238095238,2.6363067686983634,5000,213.6
1719670765000 - 1719670770000,1002,46,22.304347826086957,2.5696351053542967,5000,213.6
1719670765000 - 1719670770000,1003,53,19.0188679245283,2.5660377358490565,5000,213.6
1719670765000 - 1719670770000,1004,61,19.39344262295082,3.1062005072065406,5000,213.6
1719670765000 - 1719670770000,1005,59,21.050847457627118,2.5339975038685774,5000,213.6
1719670765000 - 1719670770000,1006,47,22.170212765957448,3.5208748244149115,5000,213.6
1719670765000 - 1719670770000,1007,56,26.0,4.048809348790968,5000,213.6
1719670765000 - 1719670770000,1008,47,30.23404255319149,3.7428670655701426,5000,213.6
1719670765000 - 1719670770000,1009,45,27.77777777777778,3.378947165999682,5000,213.6
1719670765000 - 1719670770000,1010,42,21.642857142857142,2.6351238208138166,5000,213.6
1719670765000 - 1719670770000,1011,56,26.160714285714285,7.050270475344205,5000,213.6
1719670765000 - 1719670770000,1012,53,31.132075471698112,5.095457599200235,5000,213.6
1719670765000 - 1719670770000,1013,59,27.389830508474578,3.424819426899153,5000,213.6
1719670765000 - 1719670770000,1014,46,26.08695652173913,4.116911500440284,5000,213.6
1719670765000 - 1719670770000,1015,57,26.82456140350877,4.039814165508563,5000,213.6
1719670765000 - 1719670770000,1016,45,27.044444444444444,5.864982923364571,5000,213.6
1719670765000 - 1719670770000,1017,47,29.872340425531913,6.574020503941109,5000,213.6
1719670765000 - 1719670770000,1018,44,27.295454545454547,3.4809843530409186,5000,213.6
1719670765000 - 1719670770000,1019,57,27.789473684210527,5.618693242923964,5000,213.6
1719670765000 - 1719670770000,1020,54,27.25925925925926,5.637786488360498,5000,213.6
1719670770000 - 1719670775000,1000,56,22.053571428571427,2.531372036614749,4998,207.6
1719670770000 - 1719670775000,1001,40,18.325,1.6790994610206984,4998,207.6
1719670770000 - 1719670775000,1002,47,23.06382978723404,2.0976608585304235,4998,207.6
1719670770000 - 1719670775000,1003,51,18.333333333333332,2.3403256574687497,4998,207.6
1719670770000 - 1719670775000,1004,55,19.036363636363635,2.5864235493939316,4998,207.6
1719670770000 - 1719670775000,1005,46,21.217391304347824,2.5784478266404762,4998,207.6
1719670770000 - 1719670775000,1006,55,23.472727272727273,3.949013895113773,4998,207.6
1719670770000 - 1719670775000,1007,58,26.517241379310345,4.654406067189212,4998,207.6
1719670770000 - 1719670775000,1008,39,30.692307692307693,3.6735635333461394,4998,207.6
1719670770000 - 1719670775000,1009,49,26.714285714285715,3.446382309089948,4998,207.6
1719670770000 - 1719670775000,1010,40,22.025,2.761227082295116,4998,207.6
1719670770000 - 1719670775000,1011,51,25.176470588235293,6.528086776002392,4998,207.6
1719670770000 - 1719670775000,1012,47,29.76595744680851,6.820534595499241,4998,207.6
1719670770000 - 1719670775000,1013,45,26.622222222222224,4.813355904327914,4998,207.6
1719670770000 - 1719670775000,1014,55,26.945454545454545,6.955490131917852,4998,207.6
1719670770000 - 1719670775000,1015,46,26.195652173913043,4.38187752699978,4998,207.6
1719670770000 - 1719670775000,1016,52,27.326923076923077,4.668722250854221,4998,207.6
1719670770000 - 1719670775000,1017,51,29.15686274509804,6.521074580699368,4998,207.6
1719670770000 - 1719670775000,1018,64,27.8125,3.932536554184843,4998,207.6
1719670770000 - 1719670775000,1019,58,27.379310344827587,3.8364296719507345,4998,207.6
1719670770000 - 1719670775000,1020,33,26.424242424242426,6.149798237785766,4998,207.6
1719670775000 - 1719670780000,1000,52,22.653846153846153,2.659414448163466,5001,194.0
1719670775000 - 1719670780000,1001,44,18.59090909090909,1.7750567445242396,5001,194.0
1719670775000 - 1719670780000,1002,51,22.666666666666668,2.602160992341819,5001,194.0
1719670775000 - 1719670780000,1003,48,18.270833333333332,2.0385818532063467,5001,194.0
1719670775000 - 1719670780000,1004,46,19.67391304347826,2.476448612745477,5001,194.0
1719670775000 - 1719670780000,1005,38,20.736842105263158,2.4568294772597485,5001,194.0
1719670775000 - 1719670780000,1006,43,23.6046511627907,4.335572357718214,5001,194.0
1719670775000 - 1719670780000,1007,39,26.256410256410255,4.802338899808379,5001,194.0
1719670775000 - 1719670780000,1008,41,29.51219512195122,3.6833306191180153,5001,194.0
1719670775000 - 1719670780000,1009,46,26.956521739130434,2.9114207030927317,5001,194.0
1719670775000 - 1719670780000,1010,46,22.347826086956523,2.7758069042630202,5001,194.0
1719670775000 - 1719670780000,1011,47,26.148936170212767,6.769703231825572,5001,194.0
1719670775000 - 1719670780000,1012,58,30.0,5.681184917687992,5001,194.0
1719670775000 - 1719670780000,1013,42,26.428571428571427,4.118152944399879,5001,194.0
1719670775000 - 1719670780000,1014,41,25.0,3.7023394054530887,5001,194.0
1719670775000 - 1719670780000,1015,55,26.454545454545453,3.9350092148127374,5001,194.0
1719670775000 - 1719670780000,1016,53,26.849056603773583,6.032603951094277,5001,194.0
1719670775000 - 1719670780000,1017,49,28.183673469387756,5.597643342998782,5001,194.0
1719670775000 - 1719670780000,1018,40,28.175,4.158650622497639,5001,194.0
1719670775000 - 1719670780000,1019,42,28.547619047619047,5.32381165346239,5001,194.0
1719670775000 - 1719670780000,1020,49,27.632653061224488,6.616904379958277,5001,194.0
1719670780000 - 1719670785000,1000,61,22.049180327868854,2.2059994910169642,5000,206.6
1719670780000 - 1719670785000,1001,56,18.285714285714285,1.6872874015739594,5000,206.6
1719670780000 - 1719670785000,1002,37,22.56756756756757,2.6359319654565643,5000,206.6
1719670780000 - 1719670785000,1003,49,18.081632653061224,1.8608395591926312,5000,206.6
1719670780000 - 1719670785000,1004,49,19.163265306122447,2.518072949418315,5000,206.6
1719670780000 - 1719670785000,1005,46,20.717391304347824,2.8411804304171278,5000,206.6
1719670780000 - 1719670785000,1006,57,23.157894736842106,3.4478036420063063,5000,206.6
1719670780000 - 1719670785000,1007,53,25.60377358490566,4.803063576751937,5000,206.6
1719670780000 - 1719670785000,1008,42,30.261904761904763,3.5794354689872523,5000,206.6
1719670780000 - 1719670785000,1009,48,27.6875,3.049291242786319,5000,206.6
1719670780000 - 1719670785000,1010,56,21.803571428571427,2.8561940388837557,5000,206.6
1719670780000 - 1719670785000,1011,54,26.037037037037038,6.949454982528041,5000,206.6
1719670780000 - 1719670785000,1012,55,32.72727272727273,7.831067605040244,5000,206.6
1719670780000 - 1719670785000,1013,44,27.431818181818183,4.882239274203847,5000,206.6
1719670780000 - 1719670785000,1014,52,26.384615384615383,6.989425656369567,5000,206.6
1719670780000 - 1719670785000,1015,61,26.0327868852459,4.160576934752191,5000,206.6
1719670780000 - 1719670785000,1016,37,27.08108108108108,5.503700859929437,5000,206.6
1719670780000 - 1719670785000,1017,45,27.622222222222224,4.895752757414164,5000,206.6
1719670780000 - 1719670785000,1018,35,27.485714285714284,4.045254211128524,5000,206.6
1719670780000 - 1719670785000,1019,48,26.4375,3.18790847055976,5000,206.6
1719670780000 - 1719670785000,1020,48,26.0625,4.943034872424025,5000,206.6
1719670785000 - 1719670790000,1000,37,21.91891891891892,2.7936063912264975,5000,204.0
1719670785000 - 1719670790000,1001,44,18.09090909090909,1.7557461741661786,5000,204.0
1719670785000 - 1719670790000,1002,46,22.608695652173914,2.870223903321566,5000,204.0
1719670785000 - 1719670790000,1003,42,18.142857142857142,1.8331787195162055,5000,204.0
1719670785000 - 1719670790000,1004,57,19.403508771929825,2.40510895637356,5000,204.0
1719670785000 - 1719670790000,1005,52,20.96153846153846,2.556752285326193,5000,204.0
1719670785000 - 1719670790000,1006,44,23.113636363636363,4.001226568139672,5000,204.0
1719670785000 - 1719670790000,1007,48,27.041666666666668,5.27556605704281,5000,204.0
1719670785000 - 1719670790000,1008,47,31.148936170212767,3.775501789415972,5000,204.0
1719670785000 - 1719670790000,1009,46,26.97826086956522,2.8321840583978157,5000,204.0
1719670785000 - 1719670790000,1010,46,21.52173913043478,2.3841791079748167,5000,204.0
1719670785000 - 1719670790000,1011,47,26.829787234042552,8.254770764852442,5000,204.0
1719670785000 - 1719670790000,1012,53,30.07547169811321,4.925287297831481,5000,204.0
1719670785000 - 1719670790000,1013,54,27.685185185185187,4.654046722115321,5000,204.0
1719670785000 - 1719670790000,1014,54,26.72222222222222,6.162661361922169,5000,204.0
1719670785000 - 1719670790000,1015,46,26.652173913043477,3.7371076429468344,5000,204.0
1719670785000 - 1719670790000,1016,60,27.416666666666668,5.416923070854482,5000,204.0
1719670785000 - 1719670790000,1017,54,28.74074074074074,5.947876014253557,5000,204.0
1719670785000 - 1719670790000,1018,45,27.622222222222224,4.373093941054085,5000,204.0
1719670785000 - 1719670790000,1019,38,26.842105263157894,4.08157809901922,5000,204.0
1719670785000 - 1719670790000,1020,60,26.983333333333334,6.64201692928352,5000,204.0
1719670790000 - 1719670795000,1000,47,21.48936170212766,2.6082711354420347,5000,188.0
1719670790000 - 1719670795000,1001,51,17.823529411764707,1.6414470224671647,5000,188.0
1719670790000 - 1719670795000,1002,45,22.066666666666666,2.8782710859897205,5000,188.0
1719670790000 - 1719670795000,1003,49,18.591836734693878,2.5064681008724965,5000,188.0
1719670790000 - 1719670795000,1004,45,20.444444444444443,2.7043631869468974,5000,188.0
1719670790000 - 1719670795000,1005,40,21.625,2.7174206520154365,5000,188.0
1719670790000 - 1719670795000,1006,44,23.272727272727273,3.768069413829583,5000,188.0
1719670790000 - 1719670795000,1007,35,25.457142857142856,4.525122616446714,5000,188.0
1719670790000 - 1719670795000,1008,43,30.441860465116278,3.687201785064906,5000,188.0
1719670790000 - 1719670795000,1009,50,27.3,3.3778691508109073,5000,188.0
