window,vault_id,count,mean_s194,stddev_s194,latency,throughput
1719670495000 - 1719670500000,1017,43,26.27906976744186,4.222451516487311,5001,210.4
1719670495000 - 1719670500000,1018,51,26.49019607843137,4.331247834595765,5001,210.4
1719670495000 - 1719670500000,1019,40,27.925,5.871062510312763,5001,210.4
1719670495000 - 1719670500000,1020,47,26.53191489361702,4.997237806517172,5001,210.4
1719670500000 - 1719670505000,1000,58,23.517241379310345,2.313687751340173,4999,215.0
1719670500000 - 1719670505000,1001,55,19.472727272727273,1.9055378191380221,4999,215.0
1719670500000 - 1719670505000,1002,52,23.71153846153846,2.4205572980485495,4999,215.0
1719670500000 - 1719670505000,1003,55,20.054545454545455,2.5896169026478297,4999,215.0
1719670500000 - 1719670505000,1004,43,21.13953488372093,2.6199715545130533,4999,215.0
1719670500000 - 1719670505000,1005,56,22.535714285714285,2.821880614781857,4999,215.0
1719670500000 - 1719670505000,1006,51,23.313725490196077,3.1715042270032163,4999,215.0
1719670500000 - 1719670505000,1007,46,25.97826086956522,4.162404877799573,4999,215.0
1719670500000 - 1719670505000,1008,49,28.224489795918366,4.305977364806091,4999,215.0
1719670500000 - 1719670505000,1009,61,27.57377049180328,3.423443843647019,4999,215.0
1719670500000 - 1719670505000,1010,52,23.53846153846154,2.9642844412304146,4999,215.0
1719670500000 - 1719670505000,1011,55,27.072727272727274,6.982717745078776,4999,215.0
1719670500000 - 1719670505000,1012,46,31.282608695652176,9.044967477717533,4999,215.0
1719670500000 - 1719670505000,1013,47,25.21276595744681,4.476587654713182,4999,215.0
1719670500000 - 1719670505000,1014,38,24.57894736842105,4.344576649155567,4999,215.0
1719670500000 - 1719670505000,1015,54,24.22222222222222,3.749897117930268,4999,215.0
1719670500000 - 1719670505000,1016,51,25.098039215686274,4.641056767594074,4999,215.0
1719670500000 - 1719670505000,1017,56,28.089285714285715,5.103488952647582,4999,215.0
1719670500000 - 1719670505000,1018,55,27.509090909090908,4.098215697206096,4999,215.0
1719670500000 - 1719670505000,1019,56,26.732142857142858,4.584488877214789,4999,215.0
1719670500000 - 1719670505000,1020,39,25.615384615384617,3.997533756470643,4999,215.0
1719670505000 - 1719670510000,1000,68,23.147058823529413,2.2768961450543417,5000,220.2
1719670505000 - 1719670510000,1001,59,19.593220338983052,1.9055551623803657,5000,220.2
1719670505000 - 1719670510000,1002,65,23.953846153846154,2.5805829349245237,5000,220.2
1719670505000 - 1719670510000,1003,43,19.0,1.9168773055809187,5000,220.2
1719670505000 - 1719670510000,1004,51,20.725490196078432,2.3015632485679784,5000,220.2
1719670505000 - 1719670510000,1005,51,21.88235294117647,2.314888375096738,5000,220.2
1719670505000 - 1719670510000,1006,65,22.338461538461537,2.786102450360598,5000,220.2
1719670505000 - 1719670510000,1007,57,25.649122807017545,3.9447554704646195,5000,220.2
1719670505000 - 1719670510000,1008,56,29.75,3.9877043163060266,5000,220.2
1719670505000 - 1719670510000,1009,48,27.625,3.6436302867698673,5000,220.2
1719670505000 - 1719670510000,1010,54,22.87037037037037,2.293681306742474,5000,220.2
1719670505000 - 1719670510000,1011,64,26.859375,4.3296477465695755,5000,220.2
1719670505000 - 1719670510000,1012,52,27.903846153846153,6.9372451176591134,5000,220.2
1719670505000 - 1719670510000,1013,45,25.57777777777778,5.957213699518291,5000,220.2
1719670505000 - 1719670510000,1014,47,26.53191489361702,6.715656726586958,5000,220.2
1719670505000 - 1719670510000,1015,37,25.216216216216218,3.946501256742073,5000,220.2
1719670505000 - 1719670510000,1016,38,27.157894736842106,4.522029794528545,5000,220.2
1719670505000 - 1719670510000,1017,69,27.63768115942029,5.410593512657392,5000,220.2
1719670505000 - 1719670510000,1018,42,26.642857142857142,4.518856938121728,5000,220.2
1719670505000 - 1719670510000,1019,48,26.020833333333332,3.4186351036959506,5000,220.2
1719670505000 - 1719670510000,1020,42,26.69047619047619,4.442693816219074,5000,220.2
1719670510000 - 1719670515000,1000,43,24.093023255813954,2.2496920046393543,5000,211.8
1719670510000 - 1719670515000,1001,52,19.846153846153847,1.7800671485240207,5000,211.8
1719670510000 - 1719670515000,1002,60,24.083333333333332,2.3755116407956316,5000,211.8
1719670510000 - 1719670515000,1003,32,18.9375,1.5194057226429023,5000,211.8
1719670510000 - 1719670515000,1004,49,21.428571428571427,2.695423180587601,5000,211.8
1719670510000 - 1719670515000,1005,50,22.64,2.4556872765073323,5000,211.8
1719670510000 - 1719670515000,1006,48,23.583333333333332,3.180889113998719,5000,211.8
1719670510000 - 1719670515000,1007,42,26.404761904761905,4.509564036628542,5000,211.8
1719670510000 - 1719670515000,1008,44,29.40909090909091,5.033154540454642,5000,211.8
1719670510000 - 1719670515000,1009,61,27.327868852459016,3.7184577777750016,5000,211.8
1719670510000 - 1719670515000,1010,66,24.227272727272727,2.7291660095051045,5000,211.8
1719670510000 - 1719670515000,1011,52,26.115384615384617,5.672653178437779,5000,211.8
1719670510000 - 1719670515000,1012,64,29.8125,8.708607451826039,5000,211.8
1719670510000 - 1719670515000,1013,54,26.88888888888889,5.559998223643023,5000,211.8
1719670510000 - 1719670515000,1014,41,25.414634146341463,5.207759734426786,5000,211.8
1719670510000 - 1719670515000,1015,46,24.934782608695652,4.551168860437864,5000,211.8
1719670510000 - 1719670515000,1016,47,25.21276595744681,4.584600357128829,5000,211.8
1719670510000 - 1719670515000,1017,48,27.291666666666668,4.667968568398416,5000,211.8
1719670510000 - 1719670515000,1018,56,26.089285714285715,3.8232222092398045,5000,211.8
1719670510000 - 1719670515000,1019,56,28.071428571428573,6.005524667388541,5000,211.8
1719670510000 - 1719670515000,1020,48,26.25,4.1407527496016145,5000,211.8
1719670515000 - 1719670520000,1000,52,23.384615384615383,2.288380735483618,5001,195.8
1719670515000 - 1719670520000,1001,38,20.105263157894736,1.7886995229438345,5001,195.8
1719670515000 - 1719670520000,1002,56,24.517857142857142,2.5980148426152185,5001,195.8
1719670515000 - 1719670520000,1003,49,19.632653061224488,1.9133673442178323,5001,195.8
1719670515000 - 1719670520000,1004,46,21.47826086956522,3.295181795042855,5001,195.8
1719670515000 - 1719670520000,1005,42,22.214285714285715,2.262907046106783,5001,195.8
1719670515000 - 1719670520000,1006,55,22.363636363636363,2.644814043049917,5001,195.8
1719670515000 - 1719670520000,1007,58,25.03448275862069,3.709101188834443,5001,195.8
1719670515000 - 1719670520000,1008,51,27.88235294117647,3.883838099771468,5001,195.8
1719670515000 - 1719670520000,1009,45,27.466666666666665,3.15242411134317,5001,195.8
1719670515000 - 1719670520000,1010,52,23.557692307692307,2.5299244556862344,5001,195.8
1719670515000 - 1719670520000,1011,37,28.054054054054053,6.324324324324325,5001,195.8
1719670515000 - 1719670520000,1012,48,29.770833333333332,6.712052540434673,5001,195.8
1719670515000 - 1719670520000,1013,30,25.2,4.636090306856989,5001,195.8
1719670515000 - 1719670520000,1014,51,25.45098039215686,6.814959685091281,5001,195.8
1719670515000 - 1719670520000,1015,44,25.204545454545453,3.9690824761497887,5001,195.8
1719670515000 - 1719670520000,1016,44,26.431818181818183,4.764440858507415,5001,195.8
1719670515000 - 1719670520000,1017,51,26.647058823529413,4.677117972208052,5001,195.8
1719670515000 - 1719670520000,1018,39,27.17948717948718,5.3295104642262565,5001,195.8
1719670515000 - 1719670520000,1019,44,26.886363636363637,5.223269217866723,5001,195.8
1719670515000 - 1719670520000,1020,47,27.404255319148938,5.800438627831318,5001,195.8
1719670520000 - 1719670525000,1000,48,23.583333333333332,2.089989367330742,5000,209.6
1719670520000 - 1719670525000,1001,51,19.725490196078432,1.621889860777272,5000,209.6
1719670520000 - 1719670525000,1002,46,24.434782608695652,2.4285634858728593,5000,209.6
1719670520000 - 1719670525000,1003,54,20.055555555555557,2.3837153281027703,5000,209.6
1719670520000 - 1719670525000,1004,47,21.106382978723403,2.62746575217627,5000,209.6
1719670520000 - 1719670525000,1005,51,22.666666666666668,2.381848570832975,5000,209.6
1719670520000 - 1719670525000,1006,48,23.270833333333332,3.5691944897351218,5000,209.6
1719670520000 - 1719670525000,1007,50,24.68,3.9921923801340036,5000,209.6
1719670520000 - 1719670525000,1008,46,28.804347826086957,5.227933190490713,5000,209.6
1719670520000 - 1719670525000,1009,55,27.763636363636362,3.4586578393340353,5000,209.6
1719670520000 - 1719670525000,1010,48,23.125,2.6741431649533403,5000,209.6
1719670520000 - 1719670525000,1011,46,27.52173913043478,5.796322411422993,5000,209.6
1719670520000 - 1719670525000,1012,48,28.833333333333332,5.312459150169743,5000,209.6
1719670520000 - 1719670525000,1013,42,25.19047619047619,4.107125603828496,5000,209.6
1719670520000 - 1719670525000,1014,46,25.91304347826087,6.775358443771658,5000,209.6
1719670520000 - 1719670525000,1015,57,25.719298245614034,4.07282128158741,5000,209.6
1719670520000 - 1719670525000,1016,58,26.517241379310345,4.288080429437191,5000,209.6
1719670520000 - 1719670525000,1017,45,28.466666666666665,6.256019323641653,5000,209.6
1719670520000 - 1719670525000,1018,58,26.655172413793103,4.062238741256246,5000,209.6
1719670520000 - 1719670525000,1019,51,27.07843137254902,5.458733377664413,5000,209.6
1719670520000 - 1719670525000,1020,53,27.69811320754717,5.728396349930845,5000,209.6
1719670525000 - 1719670530000,1000,67,23.507462686567163,2.57063285272967,5000,188.8
1719670525000 - 1719670530000,1001,32,19.71875,1.789454787777551,5000,188.8
1719670525000 - 1719670530000,1002,44,24.272727272727273,2.424905212427116,5000,188.8
1719670525000 - 1719670530000,1003,39,20.153846153846153,1.9940740610485723,5000,188.8
1719670525000 - 1719670530000,1004,45,20.666666666666668,2.851899951494325,5000,188.8
1719670525000 - 1719670530000,1005,48,22.1875,2.4635361610227413,5000,188.8
1719670525000 - 1719670530000,1006,38,23.31578947368421,2.965638860417012,5000,188.8
1719670525000 - 1719670530000,1007,49,25.346938775510203,4.023152487170611,5000,188.8
1719670525000 - 1719670530000,1008,36,29.083333333333332,4.963057973109366,5000,188.8
1719670525000 - 1719670530000,1009,34,28.264705882352942,3.432618821296408,5000,188.8
1719670525000 - 1719670530000,1010,48,23.791666666666668,2.3180301742835208,5000,188.8
1719670525000 - 1719670530000,1011,41,26.878048780487806,5.972273832413228,5000,188.8
1719670525000 - 1719670530000,1012,41,30.4390243902439,7.892722119954544,5000,188.8
1719670525000 - 1719670530000,1013,37,25.864864864864863,4.485183790034378,5000,188.8
1719670525000 - 1719670530000,1014,48,24.9375,6.77435805691826,5000,188.8
1719670525000 - 1719670530000,1015,50,24.52,4.133956942204406,5000,188.8
1719670525000 - 1719670530000,1016,67,26.0,5.797580555585879,5000,188.8
1719670525000 - 1719670530000,1017,41,28.097560975609756,7.179934363613233,5000,188.8
1719670525000 - 1719670530000,1018,56,26.982142857142858,4.808812859994552,5000,188.8
1719670525000 - 1719670530000,1019,39,26.58974358974359,4.52184412526882,5000,188.8
1719670525000 - 1719670530000,1020,44,26.318181818181817,5.098006416383526,5000,188.8
1719670530000 - 1719670535000,1000,38,23.42105263157895,2.0472263514501816,4999,208.0
1719670530000 - 1719670535000,1001,49,19.73469387755102,1.6134069694736628,4999,208.0
1719670530000 - 1719670535000,1002,43,23.976744186046513,2.327673477590908,4999,208.0
1719670530000 - 1719670535000,1003,61,20.049180327868854,2.405091794766335,4999,208.0
1719670530000 - 1719670535000,1004,50,20.72,2.584879107424562,4999,208.0
1719670530000 - 1719670535000,1005,46,21.804347826086957,2.1831326237611073,4999,208.0
1719670530000 - 1719670535000,1006,56,22.589285714285715,3.161016934662719,4999,208.0
1719670530000 - 1719670535000,1007,52,26.23076923076923,4.012554263306146,4999,208.0
1719670530000 - 1719670535000,1008,50,28.34,4.492705198430006,4999,208.0
1719670530000 - 1719670535000,1009,51,28.431372549019606,4.102867968517825,4999,208.0
1719670530000 - 1719670535000,1010,46,23.26086956521739,2.952042642916166,4999,208.0
1719670530000 - 1719670535000,1011,43,27.372093023255815,5.391738968795294,4999,208.0
1719670530000 - 1719670535000,1012,54,30.77777777777778,8.995197621337375,4999,208.0
1719670530000 - 1719670535000,1013,41,26.5609756097561,4.627851951211484,4999,208.0
1719670530000 - 1719670535000,1014,54,25.944444444444443,5.414030697646784,4999,208.0
1719670530000 - 1719670535000,1015,62,26.370967741935484,4.174553756208626,4999,208.0
1719670530000 - 1719670535000,1016,48,26.625,6.047123972049302,4999,208.0
1719670530000 - 1719670535000,1017,47,28.170212765957448,5.654292848297223,4999,208.0
1719670530000 - 1719670535000,1018,47,27.361702127659573,4.102026130993948,4999,208.0
1719670530000 - 1719670535000,1019,56,28.017857142857142,5.683595037563848,4999,208.0
1719670530000 - 1719670535000,1020,46,27.58695652173913,5.118491994958815,4999,208.0
1719670535000 - 1719670540000,1000,42,23.904761904761905,2.4958014631197445,5000,196.2
1719670535000 - 1719670540000,1001,37,19.675675675675677,1.6934540754400584,5000,196.2
1719670535000 - 1719670540000,1002,45,23.91111111111111,2.811264817932172,5000,196.2
1719670535000 - 1719670540000,1003,44,19.681818181818183,2.5385458191714916,5000,196.2
1719670535000 - 1719670540000,1004,38,21.18421052631579,2.2343639523291956,5000,196.2
1719670535000 - 1719670540000,1005,45,23.044444444444444,2.9810926822638226,5000,196.2
1719670535000 - 1719670540000,1006,56,22.767857142857142,2.5070690872337895,5000,196.2
1719670535000 - 1719670540000,1007,45,25.42222222222222,3.4543942314352076,5000,196.2
1719670535000 - 1719670540000,1008,54,28.166666666666668,4.928188007476687,5000,196.2
1719670535000 - 1719670540000,1009,36,28.27777777777778,3.1588597724065557,5000,196.2
1719670535000 - 1719670540000,1010,44,24.522727272727273,3.26474721535455,5000,196.2
1719670535000 - 1719670540000,1011,51,25.92156862745098,5.024813477193397,5000,196.2
1719670535000 - 1719670540000,1012,53,31.20754716981132,9.306841651752428,5000,196.2
1719670535000 - 1719670540000,1013,47,25.48936170212766,4.93736229186055,5000,196.2
1719670535000 - 1719670540000,1014,52,26.692307692307693,6.643500182475817,5000,196.2
1719670535000 - 1719670540000,1015,56,25.25,4.408798022137099,5000,196.2
1719670535000 - 1719670540000,1016,44,26.022727272727273,4.817056043437717,5000,196.2
1719670535000 - 1719670540000,1017,45,28.57777777777778,6.399614185901761,5000,196.2
1719670535000 - 1719670540000,1018,45,26.4,4.34817969576542,5000,196.2
1719670535000 - 1719670540000,1019,54,28.14814814814815,7.113907629132522,5000,196.2
1719670535000 - 1719670540000,1020,48,28.0,5.958187643906492,5000,196.2
1719670540000 - 1719670545000,1000,50,23.58,2.236872817126624,5000,203.2
1719670540000 - 1719670545000,1001,60,19.933333333333334,1.6213848676020413,5000,203.2
1719670540000 - 1719670545000,1002,55,23.90909090909091,2.6304007801973466,5000,203.2
1719670540000 - 1719670545000,1003,53,19.830188679245282,1.8091575132631124,5000,203.2
1719670540000 - 1719670545000,1004,59,21.338983050847457,2.418923766089664,5000,203.2
1719670540000 - 1719670545000,1005,41,22.048780487804876,2.129367471777283,5000,203.2
1719670540000 - 1719670545000,1006,33,24.636363636363637,4.584679241403533,5000,203.2
1719670540000 - 1719670545000,1007,51,25.627450980392158,3.6619976564482357,5000,203.2
1719670540000 - 1719670545000,1008,47,27.893617021276597,3.302056371241898,5000,203.2
1719670540000 - 1719670545000,1009,40,28.0,3.8340579025361627,5000,203.2
1719670540000 - 1719670545000,1010,51,23.431372549019606,2.8440160913528416,5000,203.2
1719670540000 - 1719670545000,1011,54,27.0,7.060584384585447,5000,203.2
1719670540000 - 1719670545000,1012,33,28.12121212121212,6.465561803884723,5000,203.2
1719670540000 - 1719670545000,1013,44,26.022727272727273,4.653877349067688,5000,203.2
1719670540000 - 1719670545000,1014,57,25.964912280701753,6.882382574703765,5000,203.2
1719670540000 - 1719670545000,1015,47,25.0,3.9518377087876146,5000,203.2
1719670540000 - 1719670545000,1016,57,26.982456140350877,5.196122805803247,5000,203.2
1719670540000 - 1719670545000,1017,39,27.487179487179485,4.372828661889908,5000,203.2
1719670540000 - 1719670545000,1018,46,27.26086956521739,4.385920074058606,5000,203.2
1719670540000 - 1719670545000,1019,46,27.347826086956523,5.545140415771617,5000,203.2
1719670540000 - 1719670545000,1020,53,27.41509433962264,5.05977090339806,5000,203.2
1719670545000 - 1719670550000,1000,49,23.693877551020407,1.775158304325113,5000,210.6
1719670545000 - 1719670550000,1001,62,19.903225806451612,1.5627692275857192,5000,210.6
1719670545000 - 1719670550000,1002,37,24.405405405405407,2.5517292436588477,5000,210.6
1719670545000 - 1719670550000,1003,57,20.263157894736842,1.63863781457342,5000,210.6
1719670545000 - 1719670550000,1004,51,21.254901960784313,2.3915138962336195,5000,210.6
1719670545000 - 1719670550000,1005,52,22.384615384615383,2.158648492369582,5000,210.6
1719670545000 - 1719670550000,1006,44,22.818181818181817,1.9687643479734287,5000,210.6
1719670545000 - 1719670550000,1007,52,26.03846153846154,3.8378757067977594,5000,210.6
1719670545000 - 1719670550000,1008,52,28.25,4.535649389515837,5000,210.6
1719670545000 - 1719670550000,1009,65,28.0,3.2105595007244934,5000,210.6
1719670545000 - 1719670550000,1010,34,24.0,2.733237683644457,5000,210.6
1719670545000 - 1719670550000,1011,42,26.333333333333332,6.927057599307731,5000,210.6
1719670545000 - 1719670550000,1012,57,30.42105263157895,7.9227572916563,5000,210.6
1719670545000 - 1719670550000,1013,71,25.591549295774648,5.12815334741583,5000,210.6
1719670545000 - 1719670550000,1014,45,25.044444444444444,4.35612241209264,5000,210.6
1719670545000 - 1719670550000,1015,43,24.906976744186046,4.045174866076074,5000,210.6
1719670545000 - 1719670550000,1016,48,25.833333333333332,5.857094463601859,5000,210.6
1719670545000 - 1719670550000,1017,47,28.0,5.849167971382495,5000,210.6
1719670545000 - 1719670550000,1018,49,27.285714285714285,4.3659162256960355,5000,210.6
1719670545000 - 1719670550000,1019,49,27.877551020408163,5.7910298441261885,5000,210.6
1719670545000 - 1719670550000,1020,47,27.148936170212767,6.167791160896775,5000,210.6
1719670550000 - 1719670555000,1000,48,23.5,2.131118642090737,5000,206.0
1719670550000 - 1719670555000,1001,58,20.086206896551722,1.6534653553466876,5000,206.0
1719670550000 - 1719670555000,1002,58,24.413793103448278,2.5395796744168235,5000,206.0
1719670550000 - 1719670555000,1003,53,19.71698113207547,1.5218826286849647,5000,206.0
1719670550000 - 1719670555000,1004,43,21.209302325581394,2.445291056389752,5000,206.0
1719670550000 - 1719670555000,1005,45,22.2,2.535087112244206,5000,206.0
1719670550000 - 1719670555000,1006,60,23.866666666666667,3.0739045022396008,5000,206.0
1719670550000 - 1719670555000,1007,50,25.06,3.9416240307771617,5000,206.0
1719670550000 - 1719670555000,1008,46,28.67391304347826,4.8322033313920905,5000,206.0
1719670550000 - 1719670555000,1009,44,27.954545454545453,4.128363892603469,5000,206.0
1719670550000 - 1719670555000,1010,57,23.859649122807017,2.62537279886601,5000,206.0
1719670550000 - 1719670555000,1011,51,25.745098039215687,3.4518715426926097,5000,206.0
1719670550000 - 1719670555000,1012,40,29.175,6.82966873281567,5000,206.0
1719670550000 - 1719670555000,1013,57,25.789473684210527,5.122146076084327,5000,206.0
1719670550000 - 1719670555000,1014,46,25.891304347826086,5.942581275146368,5000,206.0
1719670550000 - 1719670555000,1015,44,25.34090909090909,4.747933434751002,5000,206.0
1719670550000 - 1719670555000,1016,40,27.225,6.194705400582016,5000,206.0
1719670550000 - 1719670555000,1017,51,28.215686274509803,5.01493348533763,5000,206.0
1719670550000 - 1719670555000,1018,43,26.348837209302324,3.999323901758097,5000,206.0
1719670550000 - 1719670555000,1019,53,27.07547169811321,5.686292875353269,5000,206.0
1719670550000 - 1719670555000,1020,43,25.953488372093023,4.860632021169019,5000,206.0
1719670555000 - 1719670560000,1000,34,23.029411764705884,2.4672596625030234,5001,165.2
1719670555000 - 1719670560000,1001,28,20.142857142857142,1.7467170372339262,5001,165.2
1719670555000 - 1719670560000,1002,46,24.217391304347824,2.0946416470340705,5001,165.2
1719670555000 - 1719670560000,1003,49,19.571428571428573,2.0701966780270626,5001,165.2
1719670555000 - 1719670560000,1004,46,20.695652173913043,2.367070885011513,5001,165.2
1719670555000 - 1719670560000,1005,44,22.954545454545453,2.5757130120922165,5001,165.2
1719670555000 - 1719670560000,1006,47,23.27659574468085,2.9151265631410976,5001,165.2
1719670555000 - 1719670560000,1007,31,25.161290322580644,3.5749737124551078,5001,165.2
1719670555000 - 1719670560000,1008,47,29.46808510638298,4.181270619411867,5001,165.2
1719670555000 - 1719670560000,1009,30,27.066666666666666,3.0760725320158206,5001,165.2
1719670555000 - 1719670560000,1010,31,23.677419354838708,2.65654513418236,5001,165.2
1719670555000 - 1719670560000,1011,36,27.166666666666668,4.918784854457902,5001,165.2
1719670555000 - 1719670560000,1012,41,28.902439024390244,7.371020639685675,5001,165.2
1719670555000 - 1719670560000,1013,40,26.175,5.726637320452553,5001,165.2
1719670555000 - 1719670560000,1014,31,24.322580645161292,4.574734942254409,5001,165.2
1719670555000 - 1719670560000,1015,36,25.166666666666668,4.258977446393546,5001,165.2
1719670555000 - 1719670560000,1016,37,24.83783783783784,4.49933036166863,5001,165.2
1719670555000 - 1719670560000,1017,43,27.627906976744185,5.485809413530443,5001,165.2
1719670555000 - 1719670560000,1018,44,26.636363636363637,4.090404009224234,5001,165.2
1719670555000 - 1719670560000,1019,43,26.46511627906977,4.876850094778831,5001,165.2
1719670555000 - 1719670560000,1020,42,27.476190476190474,5.594376833410045,5001,165.2
1719670560000 - 1719670565000,1000,27,23.296296296296298,2.2412763363566324,4999,153.8
1719670560000 - 1719670565000,1001,25,19.92,2.261327044016411,4999,153.8
1719670560000 - 1719670565000,1002,36,24.416666666666668,2.384848003542364,4999,153.8
1719670560000 - 1719670565000,1003,37,19.756756756756758,2.0717586915391135,4999,153.8
1719670560000 - 1719670565000,1004,37,20.945945945945947,2.9950043626367715,4999,153.8
1719670560000 - 1719670565000,1005,50,22.4,2.6907248094147422,4999,153.8
1719670560000 - 1719670565000,1006,33,22.848484848484848,2.996171416802006,4999,153.8
1719670560000 - 1719670565000,1007,29,24.93103448275862,3.3623784119307327,4999,153.8
1719670560000 - 1719670565000,1008,46,29.304347826086957,4.323191077943273,4999,153.8
1719670560000 - 1719670565000,1009,35,28.257142857142856,3.4751596645157976,4999,153.8
1719670560000 - 1719670565000,1010,33,23.181818181818183,2.289032420366213,4999,153.8
1719670560000 - 1719670565000,1011,28,26.642857142857142,5.850606108492922,4999,153.8
1719670560000 - 1719670565000,1012,50,29.88,6.7635493640543505,4999,153.8
1719670560000 - 1719670565000,1013,36,24.194444444444443,3.2302342918505023,4999,153.8
1719670560000 - 1719670565000,1014,33,25.939393939393938,7.335837288517217,4999,153.8
1719670560000 - 1719670565000,1015,41,24.73170731707317,3.9633958723758558,4999,153.8
1719670560000 - 1719670565000,1016,39,27.46153846153846,7.284849588740456,4999,153.8
1719670560000 - 1719670565000,1017,47,27.382978723404257,4.8752662403648195,4999,153.8
1719670560000 - 1719670565000,1018,28,27.107142857142858,4.966597611719183,4999,153.8
1719670560000 - 1719670565000,1019,40,26.575,3.5769225599668775,4999,153.8
1719670560000 - 1719670565000,1020,39,28.205128205128204,5.35019523813174,4999,153.8
1719670565000 - 1719670570000,1000,35,23.62857142857143,2.508109296840542,5001,152.8
1719670565000 - 1719670570000,1001,35,19.714285714285715,1.7819961290871629,5001,152.8
1719670565000 - 1719670570000,1002,38,24.263157894736842,2.632631368505221,5001,152.8
1719670565000 - 1719670570000,1003,42,19.80952380952381,2.162869514128717,5001,152.8
1719670565000 - 1719670570000,1004,46,21.130434782608695,2.472533427497901,5001,152.8
1719670565000 - 1719670570000,1005,46,22.26086956521739,2.582842911352895,5001,152.8
1719670565000 - 1719670570000,1006,36,22.305555555555557,1.9835356261602446,5001,152.8
1719670565000 - 1719670570000,1007,41,25.365853658536587,3.490447574633818,5001,152.8
1719670565000 - 1719670570000,1008,37,27.756756756756758,4.14210682392822,5001,152.8
1719670565000 - 1719670570000,1009,33,28.303030303030305,4.108268443656321,5001,152.8
1719670565000 - 1719670570000,1010,30,23.4,2.184795947756525,5001,152.8
1719670565000 - 1719670570000,1011,39,27.358974358974358,6.330581775376348,5001,152.8
1719670565000 - 1719670570000,1012,36,28.88888888888889,7.124986463058399,5001,152.8
1719670565000 - 1719670570000,1013,39,24.23076923076923,4.0979140313437545,5001,152.8
1719670565000 - 1719670570000,1014,39,25.53846153846154,6.3076923076923075,5001,152.8
1719670565000 - 1719670570000,1015,31,24.161290322580644,3.6640958414140368,5001,152.8
1719670565000 - 1719670570000,1016,34,25.61764705882353,4.478804369618624,5001,152.8
1719670565000 - 1719670570000,1017,32,29.375,6.347981962797311,5001,152.8
1719670565000 - 1719670570000,1018,38,27.92105263157895,4.415174663931133,5001,152.8
1719670565000 - 1719670570000,1019,23,27.565217391304348,6.17728015959551,5001,152.8
1719670565000 - 1719670570000,1020,34,26.676470588235293,3.5123361442651553,5001,152.8
